station ID = gr (Granada)
system = VELETA
signal = 355, perpendicular, photoncounting, dark-subtracted
date, time= 21.02.2022, 19UTC
range,E,N,S,W,channel
12082.5000,3.9279e+06,4.6389e+06,-9.3524e+04,3.9126e+06,355xsp
12090.0000,1.4977e+06,3.8331e+06,2.3409e+06,7.1638e+06,355xsp
12097.5000,3.1247e+06,3.8381e+06,5.5941e+06,3.9220e+06,355xsp
12105.0000,4.7556e+06,7.0981e+06,4.7874e+06,2.3000e+06,355xsp
12112.5000,4.7624e+06,3.0328e+06,1.5350e+06,6.3760e+06,355xsp
12120.0000,3.9521e+06,1.4053e+06,2.3523e+06,3.1210e+06,355xsp
12127.5000,-1.2605e+05,8.7573e+06,2.3554e+06,6.3915e+06,355xsp
12135.0000,3.9617e+06,2.2264e+06,2.3582e+06,5.5822e+06,355xsp
12142.5000,2.3294e+06,3.8664e+06,2.3613e+06,5.5890e+06,355xsp
12150.0000,1.5126e+06,3.8712e+06,6.4627e+06,6.4153e+06,355xsp
12157.5000,6.4384e+06,4.6967e+06,2.3671e+06,3.1404e+06,355xsp
12165.0000,3.1596e+06,4.7028e+06,6.4786e+06,6.4311e+06,355xsp
12172.5000,3.9861e+06,5.5330e+06,4.8409e+06,3.9709e+06,355xsp
12180.0000,1.5200e+06,6.3616e+06,4.8469e+06,3.1522e+06,355xsp
12187.5000,5.6457e+06,9.6693e+06,8.1534e+06,1.5067e+06,355xsp
12195.0000,4.8265e+06,3.0742e+06,1.0644e+07,5.6370e+06,355xsp
12202.5000,3.1789e+06,5.5583e+06,8.1742e+06,3.1638e+06,355xsp
12210.0000,1.5274e+06,-2.2892e+05,1.5600e+06,5.6511e+06,355xsp
12217.5000,2.3582e+06,6.4008e+06,9.8526e+06,6.4871e+06,355xsp
12225.0000,7.3400e+06,5.5787e+06,1.4849e+07,1.5162e+06,355xsp
12232.5000,7.3491e+06,6.4165e+06,9.0440e+06,1.5178e+06,355xsp
12240.0000,7.3579e+06,1.4334e+06,4.0628e+06,4.0150e+06,355xsp
12247.5000,1.5369e+06,7.2652e+06,2.4021e+06,4.8527e+06,355xsp
12255.0000,1.5388e+06,3.9384e+06,7.3750e+05,4.8589e+06,355xsp
12262.5000,5.7159e+06,5.6130e+06,2.4081e+06,3.1950e+06,355xsp
12270.0000,6.5581e+06,9.8019e+06,2.4111e+06,5.7068e+06,355xsp
12277.5000,4.8921e+06,4.7900e+06,2.4141e+06,2.3660e+06,355xsp
12285.0000,4.8982e+06,3.9583e+06,2.4168e+06,4.8826e+06,355xsp
12292.5000,8.2603e+06,4.8015e+06,2.4200e+06,4.8885e+06,355xsp
12300.0000,5.7501e+06,2.2876e+06,4.1030e+06,2.3745e+06,355xsp
12307.5000,3.2341e+06,4.8142e+06,1.5848e+06,1.5367e+06,355xsp
12315.0000,4.9230e+06,6.5040e+06,7.4474e+05,2.3805e+06,355xsp
12322.5000,4.0852e+06,3.9819e+06,4.1178e+06,4.0693e+06,355xsp
12330.0000,3.2459e+06,-2.3344e+05,6.6561e+06,3.2302e+06,355xsp
12337.5000,4.0949e+06,3.9916e+06,-9.7513e+04,4.9243e+06,355xsp
12345.0000,1.5615e+06,8.2279e+06,-9.7631e+04,4.9314e+06,355xsp
12352.5000,5.7992e+06,1.2480e+07,-9.7750e+04,3.2419e+06,355xsp
12360.0000,5.8063e+06,1.1646e+07,3.2948e+06,2.3979e+06,355xsp
12367.5000,5.8133e+06,9.1084e+06,1.6005e+06,2.4007e+06,355xsp
12375.0000,1.5691e+06,1.0822e+07,1.6025e+06,1.1760e+07,355xsp
12382.5000,7.1975e+05,5.7236e+06,4.1583e+06,1.4332e+07,355xsp
12390.0000,5.8347e+06,4.0260e+06,1.6061e+06,6.6719e+06,355xsp
12397.5000,4.1348e+06,4.8839e+06,5.0216e+06,1.1804e+07,355xsp
12405.0000,1.5769e+06,5.7444e+06,5.8824e+06,1.3529e+07,355xsp
12412.5000,5.0006e+06,7.4623e+06,5.0335e+06,9.2651e+06,355xsp
12420.0000,6.7194e+06,5.7590e+06,3.3267e+06,7.0827e+05,355xsp
12427.5000,7.2499e+05,8.3382e+06,2.4732e+06,3.2816e+06,355xsp
12435.0000,5.8769e+06,3.1965e+06,5.0518e+06,3.2856e+06,355xsp
12442.5000,5.0245e+06,8.3582e+06,5.9180e+06,5.0087e+06,355xsp
12450.0000,5.0305e+06,4.9254e+06,5.0644e+06,4.1546e+06,355xsp
12457.5000,2.4518e+06,5.7929e+06,2.4852e+06,3.2977e+06,355xsp
12465.0000,4.1798e+06,2.3492e+06,-9.9539e+04,2.4388e+06,355xsp
12472.5000,1.5939e+06,5.8070e+06,3.3550e+06,4.1690e+06,355xsp
12480.0000,4.1902e+06,8.4087e+06,3.3591e+06,1.5797e+06,355xsp
12487.5000,7.3200e+05,5.8213e+06,4.2290e+06,4.1792e+06,355xsp
12495.0000,3.3332e+06,3.2274e+06,-9.6671e+05,3.3173e+06,355xsp
12502.5000,4.2051e+06,1.4956e+06,7.6770e+05,5.0569e+06,355xsp
12510.0000,7.6872e+06,7.5800e+06,5.1131e+06,5.9320e+06,355xsp
12517.5000,6.8265e+06,6.7192e+06,3.3793e+06,5.0696e+06,355xsp
12525.0000,4.2206e+06,4.9848e+06,-1.0050e+05,4.2045e+06,355xsp
12532.5000,5.0973e+06,4.1188e+06,2.5154e+06,2.4652e+06,355xsp
12540.0000,5.9767e+06,6.7444e+06,5.1377e+06,2.4680e+06,355xsp
12547.5000,2.4871e+06,5.0027e+06,7.7313e+05,4.2192e+06,355xsp
12555.0000,2.4902e+06,6.7593e+06,2.5245e+06,5.0996e+06,355xsp
12562.5000,5.1218e+06,4.1385e+06,6.0322e+06,5.1061e+06,355xsp
12570.0000,2.4961e+06,6.7758e+06,2.5304e+06,1.6027e+06,355xsp
12577.5000,-1.0138e+06,5.0267e+06,4.2899e+06,3.3612e+06,355xsp
12585.0000,4.2611e+06,7.6713e+06,7.7776e+05,-1.5200e+05,355xsp
12592.5000,6.9076e+06,5.9193e+06,-1.0159e+05,5.1300e+06,355xsp
12600.0000,4.2713e+06,6.8079e+06,7.7961e+05,2.4918e+06,355xsp
12607.5000,3.3935e+06,-2.4407e+05,1.6630e+06,1.6125e+06,355xsp
12615.0000,1.6306e+06,4.1738e+06,2.5486e+06,4.2648e+06,355xsp
12622.5000,7.4803e+05,3.2935e+06,4.3207e+06,6.0391e+06,355xsp
12630.0000,4.2913e+06,5.9545e+06,-9.8771e+05,3.3892e+06,355xsp
12637.5000,3.4097e+06,3.3014e+06,2.5575e+06,7.3330e+05,355xsp
12645.0000,4.3027e+06,2.4175e+06,6.1117e+06,3.3973e+06,355xsp
12652.5000,3.4178e+06,1.5315e+06,-1.0256e+05,7.8460e+06,355xsp
12660.0000,2.5319e+06,4.2033e+06,1.6769e+06,2.5157e+06,355xsp
12667.5000,1.6442e+06,4.2080e+06,2.5697e+06,3.4095e+06,355xsp
12675.0000,4.3223e+06,3.3213e+06,5.2487e+06,1.6298e+06,355xsp
12682.5000,3.4341e+06,3.3248e+06,1.5087e+07,3.4174e+06,355xsp
12690.0000,5.2263e+06,5.1170e+06,1.0630e+07,2.5276e+06,355xsp
12697.5000,3.4423e+06,3.3331e+06,6.1631e+06,3.4258e+06,355xsp
12705.0000,7.0317e+06,3.3369e+06,7.9644e+06,3.4297e+06,355xsp
12712.5000,7.9371e+06,5.1354e+06,1.1567e+07,3.4337e+06,355xsp
12720.0000,7.9465e+06,6.0401e+06,9.7814e+06,1.6412e+06,355xsp
12727.5000,1.6598e+06,2.4493e+06,1.6948e+06,3.4422e+06,355xsp
12735.0000,5.2638e+06,6.0540e+06,1.6968e+06,7.4466e+05,355xsp
12742.5000,8.8766e+06,2.4551e+06,2.6002e+06,4.3517e+06,355xsp
12750.0000,3.4708e+06,6.9712e+06,7.9840e+05,8.8724e+06,355xsp
12757.5000,3.4747e+06,3.3645e+06,3.5101e+06,1.4306e+07,355xsp
12765.0000,7.0991e+06,2.4636e+06,-1.0439e+05,1.4321e+07,355xsp
12772.5000,1.0733e+07,1.5608e+06,8.0111e+05,4.3732e+06,355xsp
12780.0000,1.2559e+07,4.2829e+06,8.0216e+05,1.5265e+07,355xsp
12787.5000,1.1666e+07,4.2881e+06,-1.0476e+05,1.0742e+07,355xsp
12795.0000,2.5865e+06,6.5743e+05,2.6217e+06,8.9351e+06,355xsp
12802.5000,6.2294e+06,6.1187e+06,5.3553e+06,2.5730e+06,355xsp
12810.0000,4.4149e+06,2.4810e+06,2.6278e+06,1.6647e+06,355xsp
12817.5000,8.9810e+06,2.4841e+06,1.7189e+06,4.4028e+06,355xsp
12825.0000,5.3385e+06,1.5277e+07,8.0771e+05,6.2349e+06,355xsp
12832.5000,3.5157e+06,1.1636e+07,8.0865e+05,-1.5804e+05,355xsp
12840.0000,5.3508e+06,6.1565e+06,8.0971e+05,3.5030e+06,355xsp
12847.5000,4.4406e+06,6.1618e+06,3.5596e+06,4.4235e+06,355xsp
12855.0000,1.6932e+06,1.0762e+07,1.1827e+07,5.3462e+06,355xsp
12862.5000,-1.0602e+06,1.1694e+07,1.0920e+07,1.6782e+06,355xsp
12870.0000,-1.0615e+06,2.5043e+06,1.2776e+07,4.4390e+06,355xsp
12877.5000,3.5404e+06,6.6594e+05,9.1036e+06,-1.5915e+05,355xsp
12885.0000,2.6227e+06,3.4321e+06,3.5804e+06,-1.5934e+05,355xsp
12892.5000,1.7031e+06,4.3588e+06,5.4309e+06,2.6090e+06,355xsp
12900.0000,3.5532e+06,6.6838e+05,4.5140e+06,5.3836e+06,355xsp
12907.5000,4.4820e+06,5.2944e+06,1.0999e+07,1.6898e+06,355xsp
12915.0000,-1.4296e+05,4.3740e+06,1.1010e+07,3.5441e+06,355xsp
12922.5000,6.3468e+06,3.4519e+06,8.2403e+06,3.5480e+06,355xsp
12930.0000,1.7130e+06,2.5277e+06,8.2099e+05,-1.6045e+05,355xsp
12937.5000,2.6442e+06,6.7216e+05,4.5391e+06,-1.6064e+05,355xsp
12945.0000,3.5778e+06,2.5337e+06,3.6140e+06,3.5606e+06,355xsp
12952.5000,3.5818e+06,4.3993e+06,5.4811e+06,2.6331e+06,355xsp
12960.0000,5.4513e+06,2.5396e+06,2.6899e+06,3.5689e+06,355xsp
12967.5000,5.4576e+06,6.7528e+05,4.5605e+06,3.5728e+06,355xsp
12975.0000,8.2687e+06,4.4148e+06,5.5003e+06,3.5771e+06,355xsp
12982.5000,7.3422e+06,-2.5880e+05,2.6991e+06,1.7096e+06,355xsp
12990.0000,3.6030e+06,4.4257e+06,1.7655e+06,2.6485e+06,355xsp
12997.5000,7.9302e+05,7.2449e+06,2.7053e+06,-1.6213e+05,355xsp
13005.0000,2.6718e+06,4.4351e+06,8.3065e+05,3.5937e+06,355xsp
13012.5000,3.6150e+06,4.4402e+06,1.7716e+06,7.3584e+06,355xsp
13020.0000,2.6780e+06,2.5631e+06,4.5971e+06,3.6018e+06,355xsp
13027.5000,1.7388e+06,4.4506e+06,-1.0872e+05,3.6061e+06,355xsp
13035.0000,3.6276e+06,4.4556e+06,3.6644e+06,1.7235e+06,355xsp
13042.5000,3.6318e+06,5.4052e+06,3.6686e+06,1.7254e+06,355xsp
13050.0000,3.6359e+06,6.3577e+06,8.3629e+05,6.4554e+06,355xsp
13057.5000,2.6937e+06,7.3116e+06,2.7305e+06,3.6225e+06,355xsp
13065.0000,4.5927e+06,3.5284e+06,1.1266e+07,5.5223e+06,355xsp
13072.5000,3.6489e+06,3.5325e+06,1.0331e+07,-1.6401e+05,355xsp
13080.0000,8.4036e+06,2.5867e+06,7.4905e+06,3.6353e+06,355xsp
13087.5000,2.7061e+06,4.4924e+06,1.7921e+06,-1.1152e+06,355xsp
13095.0000,3.6610e+06,1.6407e+06,-1.0985e+05,3.6435e+06,355xsp
13102.5000,1.7590e+06,7.3617e+06,2.7493e+06,1.3185e+07,355xsp
13110.0000,6.5328e+06,3.5529e+06,8.4400e+05,1.9884e+07,355xsp
13117.5000,8.0773e+05,6.9099e+05,3.7108e+06,2.3732e+07,355xsp
13125.0000,4.6345e+06,1.6482e+06,3.7153e+06,1.6100e+07,355xsp
13132.5000,1.7670e+06,6.9257e+05,3.7195e+06,2.7068e+06,355xsp
13140.0000,1.7691e+06,2.6107e+06,1.8067e+06,5.5862e+06,355xsp
13147.5000,8.1154e+05,2.6135e+06,2.7683e+06,3.6729e+06,355xsp
13155.0000,8.4993e+06,3.5772e+06,-1.1086e+05,7.9459e+05,355xsp
13162.5000,8.5095e+06,7.4293e+06,1.8127e+06,1.7574e+06,355xsp
13170.0000,2.7400e+06,1.6595e+06,1.8147e+06,-1.6646e+05,355xsp
13177.5000,5.6356e+06,4.5540e+06,-1.0752e+06,7.9742e+05,355xsp
13185.0000,4.6768e+06,2.6284e+06,1.8187e+06,2.7284e+06,355xsp
13192.5000,2.7494e+06,1.6651e+06,7.6192e+06,4.6646e+06,355xsp
13200.0000,1.7853e+06,7.4717e+06,2.7903e+06,8.0003e+05,355xsp
13207.5000,7.5992e+06,4.5746e+06,-1.1175e+05,1.7694e+06,355xsp
13215.0000,1.1488e+07,1.4282e+07,-1.0813e+06,1.7714e+06,355xsp
13222.5000,1.0532e+07,1.7212e+07,1.8291e+06,1.7734e+06,355xsp
13230.0000,2.7651e+06,1.3340e+07,3.7752e+06,5.6628e+06,355xsp
13237.5000,9.5828e+06,8.4879e+06,1.0595e+07,2.7508e+06,355xsp
13245.0000,1.1543e+07,3.6264e+06,1.6451e+07,3.7276e+06,355xsp
13252.5000,7.6525e+06,1.6804e+06,5.7386e+06,5.6823e+06,355xsp
13260.0000,6.6833e+06,7.0608e+05,2.8163e+06,8.0732e+05,355xsp
13267.5000,3.7581e+06,3.6389e+06,1.0643e+07,3.7400e+06,355xsp
13275.0000,1.8059e+06,4.6213e+06,8.6970e+06,5.7014e+06,355xsp
13282.5000,-1.1306e+06,2.6674e+06,3.8052e+06,3.7486e+06,355xsp
13290.0000,8.2911e+05,1.6901e+06,2.8290e+06,5.7141e+06,355xsp
13297.5000,2.7934e+06,7.1008e+05,4.7952e+06,8.1201e+05,355xsp
13305.0000,3.7796e+06,4.6422e+06,8.6942e+05,3.7612e+06,355xsp
13312.5000,2.7998e+06,5.6320e+06,8.7040e+05,8.1373e+05,355xsp
13320.0000,3.7881e+06,5.6378e+06,2.8412e+06,3.7696e+06,355xsp
13327.5000,8.7237e+06,7.6170e+06,8.7236e+05,6.7327e+06,355xsp
13335.0000,4.7837e+06,5.6504e+06,2.8477e+06,3.7783e+06,355xsp
13342.5000,-1.1408e+06,4.6684e+06,1.8625e+06,5.7594e+06,355xsp
13350.0000,-1.5275e+05,1.7052e+06,1.8647e+06,2.7972e+06,355xsp
13357.5000,2.8186e+06,7.1663e+05,3.8481e+06,8.1924e+05,355xsp
13365.0000,4.8056e+06,5.6763e+06,5.8363e+06,8.2016e+05,355xsp
13372.5000,8.3944e+05,3.6966e+06,8.7814e+05,4.7924e+06,355xsp
13380.0000,1.8342e+06,-2.7489e+05,3.8608e+06,4.7985e+06,355xsp
13387.5000,1.8366e+06,1.3661e+07,1.8752e+06,-1.7201e+05,355xsp
13395.0000,2.8345e+06,1.1684e+07,8.8110e+05,2.8163e+06,355xsp
13402.5000,1.8405e+06,5.7080e+06,8.8208e+05,3.8170e+06,355xsp
13410.0000,2.8411e+06,7.7120e+06,6.8753e+06,-1.1709e+06,355xsp
13417.5000,1.8446e+06,1.5729e+07,1.3884e+07,1.8261e+06,355xsp
13425.0000,2.8474e+06,2.0757e+07,1.0897e+07,3.8293e+06,355xsp
13432.5000,2.8506e+06,1.9771e+07,1.1910e+07,8.2846e+05,355xsp
13440.0000,2.8535e+06,2.7312e+06,8.9107e+06,-1.1761e+06,355xsp
13447.5000,8.4888e+05,1.7302e+06,2.8961e+06,2.8382e+06,355xsp
13455.0000,-1.5516e+05,7.2700e+05,-1.1598e+05,-1.7375e+05,355xsp
13462.5000,3.8696e+06,1.7340e+06,8.9012e+05,2.8445e+06,355xsp
13470.0000,2.8666e+06,7.2863e+05,8.9099e+05,5.8699e+06,355xsp
13477.5000,2.8695e+06,7.2944e+05,1.9005e+06,4.8679e+06,355xsp
13485.0000,8.5362e+05,1.7398e+06,1.9026e+06,2.8541e+06,355xsp
13492.5000,1.8652e+06,3.7636e+06,3.9263e+06,8.3600e+05,355xsp
13500.0000,3.8912e+06,5.7911e+06,2.9188e+06,2.8605e+06,355xsp
13507.5000,3.8955e+06,3.7715e+06,3.9352e+06,2.8642e+06,355xsp
13515.0000,-1.5655e+05,3.7762e+06,-1.1701e+05,5.9094e+06,355xsp
13522.5000,5.9345e+06,7.3444e+05,2.9284e+06,3.8854e+06,355xsp
13530.0000,8.5933e+05,-2.8109e+05,1.9153e+06,6.9387e+06,355xsp
13537.5000,8.6028e+05,2.7710e+06,8.9994e+05,2.8763e+06,355xsp
13545.0000,-1.5724e+05,3.7927e+06,3.9567e+06,4.9168e+06,355xsp
13552.5000,8.6219e+05,2.7769e+06,2.9413e+06,1.8631e+06,355xsp
13560.0000,2.9047e+06,7.3852e+05,1.9237e+06,8.4439e+05,355xsp
13567.5000,3.9301e+06,1.7612e+06,1.9259e+06,2.8893e+06,355xsp
13575.0000,1.8880e+06,3.8093e+06,-1.1410e+06,3.9154e+06,355xsp
13582.5000,8.6601e+05,6.8865e+06,-1.1819e+05,-1.7705e+05,355xsp
13590.0000,3.9432e+06,5.8686e+06,-1.1832e+05,3.9240e+06,355xsp
13597.5000,1.8944e+06,2.7954e+06,2.9610e+06,3.9285e+06,355xsp
13605.0000,8.6888e+05,6.9094e+06,-1.1461e+06,5.9881e+06,355xsp
13612.5000,2.9273e+06,3.8303e+06,5.0251e+06,2.9085e+06,355xsp
13620.0000,3.9607e+06,7.4507e+05,9.1095e+05,6.0014e+06,355xsp
13627.5000,3.9648e+06,2.8077e+06,9.1195e+05,8.5269e+05,355xsp
13635.0000,-1.5934e+05,1.7788e+06,9.1295e+05,3.9500e+06,355xsp
13642.5000,8.7368e+05,-2.8578e+05,-1.1923e+05,2.9213e+06,355xsp
13650.0000,1.9091e+06,2.8171e+06,1.9494e+06,-1.7882e+05,355xsp
13657.5000,5.0178e+06,2.8202e+06,-1.1949e+05,2.9281e+06,355xsp
13665.0000,-1.6004e+05,7.4988e+05,-1.1562e+06,-1.7921e+05,355xsp
13672.5000,1.9154e+06,4.9022e+06,-1.1976e+05,2.9339e+06,355xsp
13680.0000,8.7861e+05,4.9075e+06,1.9580e+06,1.8985e+06,355xsp
13687.5000,5.0400e+06,6.9936e+06,9.2013e+05,8.6021e+05,355xsp
13695.0000,8.8041e+05,7.0010e+06,5.0862e+06,2.9439e+06,355xsp
13702.5000,5.0511e+06,1.3270e+07,3.0070e+06,2.9471e+06,355xsp
13710.0000,2.9695e+06,9.1061e+06,5.0977e+06,5.0381e+06,355xsp
13717.5000,-1.6127e+05,1.1205e+07,4.0586e+06,1.4452e+07,355xsp
13725.0000,2.9761e+06,1.1220e+07,-1.2068e+05,1.4468e+07,355xsp
13732.5000,5.0732e+06,7.5730e+05,9.2619e+05,8.1976e+06,355xsp
13740.0000,2.9825e+06,5.9991e+06,-1.1690e+06,1.4500e+07,355xsp
13747.5000,4.0349e+06,7.5896e+05,9.2821e+05,1.3465e+07,355xsp
13755.0000,8.8814e+05,1.8102e+06,9.2909e+05,9.2733e+06,355xsp
13762.5000,8.8924e+05,7.6061e+05,9.3011e+05,1.9212e+06,355xsp
13770.0000,5.1010e+06,-2.9115e+05,1.0412e+07,8.7075e+05,355xsp
13777.5000,5.1068e+06,2.8701e+06,1.2532e+07,4.0330e+06,355xsp
13785.0000,3.0019e+06,7.6323e+05,1.4653e+07,2.9824e+06,355xsp
13792.5000,3.0052e+06,-2.9210e+05,6.2171e+06,4.0418e+06,355xsp
13800.0000,8.2956e+06,-1.3496e+06,9.3518e+05,1.9317e+06,355xsp
13807.5000,1.9537e+06,3.9410e+06,9.3620e+05,5.1092e+06,355xsp
13815.0000,8.9591e+05,3.9451e+06,9.3722e+05,2.9954e+06,355xsp
13822.5000,4.0792e+06,-2.9337e+05,9.3823e+05,2.9988e+06,355xsp
13830.0000,3.0217e+06,1.8299e+06,-1.2253e+05,8.7822e+05,355xsp
13837.5000,3.0251e+06,7.6906e+05,2.0036e+06,-1.8377e+05,355xsp
13845.0000,4.0923e+06,7.6976e+05,4.1338e+06,8.8026e+05,355xsp
13852.5000,9.0091e+05,7.7073e+05,2.0077e+06,5.1426e+06,355xsp
13860.0000,3.0349e+06,5.0378e+06,2.0097e+06,6.2148e+06,355xsp
13867.5000,9.0273e+05,2.9075e+06,3.0796e+06,1.9509e+06,355xsp
13875.0000,5.1791e+06,6.1178e+06,9.4538e+05,8.8408e+05,355xsp
13882.5000,-1.6518e+05,2.9141e+06,-1.1933e+06,1.9549e+06,355xsp
13890.0000,4.1191e+06,7.2026e+06,3.0903e+06,4.0993e+06,355xsp
13897.5000,1.9792e+06,1.8479e+06,-1.1959e+06,3.0313e+06,355xsp
13905.0000,4.1281e+06,6.1439e+06,9.4947e+05,1.9612e+06,355xsp
13912.5000,3.0578e+06,2.9265e+06,5.2493e+06,1.9634e+06,355xsp
13920.0000,4.1368e+06,1.8539e+06,4.1787e+06,8.8969e+05,355xsp
13927.5000,1.9875e+06,1.8559e+06,9.5268e+05,-1.8616e+05,355xsp
13935.0000,1.9896e+06,7.7980e+05,-1.2440e+05,5.2040e+06,355xsp
13942.5000,-1.2457e+06,5.0977e+06,2.0337e+06,3.0510e+06,355xsp
13950.0000,9.1350e+05,5.1032e+06,3.1166e+06,1.9738e+06,355xsp
13957.5000,9.1449e+05,-2.9913e+05,3.1198e+06,1.9761e+06,355xsp
13965.0000,9.1547e+05,7.8316e+05,2.0404e+06,3.0611e+06,355xsp
13972.5000,4.1681e+06,-2.9978e+05,2.0426e+06,3.0642e+06,355xsp
13980.0000,9.1744e+05,2.9549e+06,9.5974e+05,8.9737e+05,355xsp
13987.5000,4.1770e+06,5.1315e+06,-1.2114e+06,-1.2739e+06,355xsp
13995.0000,4.1815e+06,1.8739e+06,2.0492e+06,1.9867e+06,355xsp
14002.5000,2.0090e+06,7.8737e+05,-1.2561e+05,9.0026e+05,355xsp
14010.0000,2.0111e+06,1.8780e+06,-1.2574e+05,1.9908e+06,355xsp
14017.5000,3.1043e+06,1.0608e+07,-1.2588e+05,9.0233e+05,355xsp
14025.0000,6.3837e+06,1.3900e+07,-1.2601e+05,1.9952e+06,355xsp
14032.5000,2.0176e+06,1.8840e+06,3.1533e+06,1.4032e+07,355xsp
14040.0000,-1.2632e+06,1.8860e+06,9.6799e+05,1.2948e+07,355xsp
14047.5000,-1.6913e+05,1.8880e+06,2.0646e+06,1.5158e+07,355xsp
14055.0000,9.2744e+05,2.9869e+06,2.0668e+06,1.5171e+07,355xsp
14062.5000,2.0262e+06,6.2839e+06,3.1671e+06,4.2019e+06,355xsp
14070.0000,2.0284e+06,-3.0397e+05,-1.2258e+06,3.1070e+06,355xsp
14077.5000,-1.6985e+05,7.9597e+05,5.3742e+06,4.2106e+06,355xsp
14085.0000,2.0327e+06,4.1014e+06,9.7421e+05,2.0123e+06,355xsp
14092.5000,2.0349e+06,1.9000e+06,-1.2297e+06,-1.9060e+05,355xsp
14100.0000,-1.7039e+05,6.3176e+06,-1.2310e+06,3.1206e+06,355xsp
14107.5000,3.1443e+06,1.9042e+06,4.2923e+06,3.1236e+06,355xsp
14115.0000,2.0414e+06,1.9062e+06,-1.2763e+05,3.1272e+06,355xsp
14122.5000,-1.7094e+05,7.4451e+06,2.0867e+06,2.0231e+06,355xsp
14130.0000,9.3723e+05,4.1274e+06,2.0889e+06,2.0251e+06,355xsp
14137.5000,2.0479e+06,5.2417e+06,-1.2804e+05,3.1369e+06,355xsp
14145.0000,-1.7148e+05,1.9143e+06,3.2043e+06,-1.9202e+05,355xsp
14152.5000,-1.7166e+05,1.9166e+06,3.2077e+06,-1.3041e+06,355xsp
14160.0000,2.0544e+06,4.1449e+06,-1.2845e+05,3.1476e+06,355xsp
14167.5000,4.2858e+06,6.3779e+06,-1.2428e+06,2.0360e+06,355xsp
14175.0000,4.2899e+06,4.1534e+06,2.1023e+06,9.2258e+05,355xsp
14182.5000,3.1775e+06,9.7422e+06,2.1045e+06,2.0403e+06,355xsp
14190.0000,8.7713e+06,8.0860e+05,9.8879e+05,2.0425e+06,355xsp
14197.5000,4.3037e+06,8.0946e+05,9.8997e+05,3.1639e+06,355xsp
14205.0000,3.1878e+06,4.1713e+06,-1.2927e+05,-1.9366e+05,355xsp
14212.5000,2.0695e+06,-1.4315e+06,9.9206e+05,9.2761e+05,355xsp
14220.0000,9.4935e+05,8.1202e+05,9.9311e+05,4.2968e+06,355xsp
14227.5000,-1.2972e+06,-3.1082e+05,-1.2534e+06,2.0533e+06,355xsp
14235.0000,-1.7367e+05,1.9390e+06,-1.2547e+06,3.1806e+06,355xsp
14242.5000,9.5221e+05,6.4462e+06,-1.2995e+05,2.0576e+06,355xsp
14250.0000,6.5903e+06,6.4527e+06,9.9717e+05,7.6998e+06,355xsp
14257.5000,3.2112e+06,3.0733e+06,9.9836e+05,1.3355e+07,355xsp
14265.0000,2.0850e+06,1.9468e+06,2.1289e+06,4.3235e+06,355xsp
14272.5000,3.2180e+06,8.1817e+05,-1.3050e+05,3.1971e+06,355xsp
14280.0000,3.2215e+06,3.0832e+06,1.0014e+06,2.0684e+06,355xsp
14287.5000,9.5824e+05,3.0863e+06,1.0024e+06,9.3728e+05,355xsp
14295.0000,2.0936e+06,-3.1377e+05,2.1379e+06,3.2073e+06,355xsp
14302.5000,1.0049e+07,8.7723e+06,2.1402e+06,-1.9632e+05,355xsp
14310.0000,1.2338e+07,4.2335e+06,1.0057e+06,4.3510e+06,355xsp
14317.5000,1.1210e+07,1.9613e+06,1.0066e+06,-1.9674e+05,355xsp
14325.0000,9.6342e+05,4.2418e+06,1.0078e+06,4.3599e+06,355xsp
14332.5000,2.1046e+06,4.2465e+06,1.0087e+06,3.2240e+06,355xsp
14340.0000,2.1073e+06,4.2507e+06,-1.3174e+05,2.0859e+06,355xsp
14347.5000,3.2522e+06,-3.1608e+05,1.0110e+06,3.2309e+06,355xsp
14355.0000,3.2556e+06,3.1158e+06,-1.3201e+05,2.0902e+06,355xsp
14362.5000,3.2590e+06,4.2640e+06,3.3034e+06,-1.3431e+06,355xsp
14370.0000,8.9987e+06,8.2939e+05,-1.2786e+06,4.3874e+06,355xsp
14377.5000,9.0048e+06,1.0014e+07,1.0152e+06,9.4913e+05,355xsp
14385.0000,6.7159e+06,1.1175e+07,-1.3256e+05,-1.9859e+05,355xsp
14392.5000,1.1328e+07,4.2822e+06,-1.3270e+05,2.1014e+06,355xsp
14400.0000,-1.7772e+05,7.7407e+06,2.1695e+06,4.4057e+06,355xsp
14407.5000,-1.3302e+06,4.2908e+06,-1.3298e+05,2.1054e+06,355xsp
14415.0000,-1.7809e+05,3.1416e+06,2.1740e+06,2.1077e+06,355xsp
14422.5000,2.1313e+06,5.4550e+06,2.1763e+06,5.5754e+06,355xsp
14430.0000,2.1335e+06,1.9922e+06,-1.3340e+05,2.1121e+06,355xsp
14437.5000,-1.7865e+05,4.3088e+06,-1.3353e+05,9.5721e+05,355xsp
14445.0000,9.7948e+05,1.0111e+07,-1.3367e+05,2.1165e+06,355xsp
14452.5000,-1.3385e+06,4.3182e+06,1.0257e+06,9.5906e+05,355xsp
14460.0000,2.1424e+06,-1.4818e+06,1.0269e+06,-2.0067e+05,355xsp
14467.5000,-1.3413e+06,2.0026e+06,-1.3409e+05,4.4483e+06,355xsp
14475.0000,3.3100e+06,5.4945e+06,-1.3423e+05,1.2601e+07,355xsp
